"Name","ID","Group","model.name","system.group","seed","system.train_ratio","system.n_constraints","system.state_dim","system.obs_state_ratio","system.noise_level","state_pred_loss/test","time","state_pred_loss_t/test"
"S:30-OS:1-H:2-G:C5-N:2_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","yvj9rs2x","C10-ObsStateDim2","E-DAE","C5","3","1","1","30","1","2","0.08860063552856445","4.975051427600883","0.13140128552913666"
"S:30-OS:1-H:2-G:C5-N:2_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","t0tt4klo","C10-ObsStateDim2","E-DAE","C5","2","1","1","30","1","2","0.09023237973451614","4.975051427600883","0.13351641595363617"
"S:30-OS:1-H:2-G:C5-N:2_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","d3nima87","C10-ObsStateDim2","E-DAE","C5","1","1","1","30","1","2","0.08928218483924866","4.975051427600883","0.13400857150554657"
"S:30-OS:1-H:2-G:C5-N:2_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","g6qxlfvs","C10-ObsStateDim2","E-DAE","C5","0","1","1","30","1","2","0.0890321359038353","4.975051427600883","0.1319171041250229"
"S:30-OS:2-H:2-G:C5-N:2_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","6mwj6sgu","C10-ObsStateDim2","E-DAE","C5","1","1","1","30","2","2","0.09020543843507768","4.975051427600883","0.13648544251918793"
"S:30-OS:2-H:2-G:C5-N:2_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","dnp5jf1b","C10-ObsStateDim2","E-DAE","C5","0","1","1","30","2","2","0.09217604249715804","4.975051427600883","0.14219683408737183"
"S:30-OS:3-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","delch6zy","C10-ObsStateDim2","DAE","C5","3","1","1","30","3","2","0.13104067742824554","4.975051427600883","0.20610517263412476"
"S:30-OS:2-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","sjjwltiy","C10-ObsStateDim2","DAE","C5","3","1","1","30","2","2","0.11334622651338576","4.975051427600883","0.17670871317386627"
"S:30-OS:3-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","ffrwrhqe","C10-ObsStateDim2","DAE","C5","2","1","1","30","3","2","0.12809772789478302","4.975051427600883","0.20301207900047305"
"S:30-OS:2-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","d7hc53zm","C10-ObsStateDim2","DAE","C5","2","1","1","30","2","2","0.11126472055912018","4.975051427600883","0.1718049943447113"
"S:30-OS:4-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","0i16vej9","C10-ObsStateDim2","DAE","C5","0","1","1","30","4","2","0.13643279671669006","4.975051427600883","0.2232244610786438"
"S:30-OS:4-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","cr9y2re8","C10-ObsStateDim2","DAE","C5","2","1","1","30","4","2","0.1457335650920868","4.975051427600883","0.2432382106781006"
"S:30-OS:4-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","qlqxd0j5","C10-ObsStateDim2","DAE","C5","3","1","1","30","4","2","0.13949036598205566","4.975051427600883","0.22861959040164948"
"S:30-OS:4-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","ixnrexnk","C10-ObsStateDim2","DAE","C5","1","1","1","30","4","2","0.13590985536575317","4.975051427600883","0.22646835446357727"
"S:30-OS:3-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","e5879llj","C10-ObsStateDim2","DAE","C5","0","1","1","30","3","2","0.13002198934555054","4.975051427600883","0.21369698643684387"
"S:30-OS:3-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","u6l59jjy","C10-ObsStateDim2","DAE","C5","1","1","1","30","3","2","0.1272020787000656","4.975051427600883","0.20181937515735623"
"S:30-OS:2-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","4q6oxndv","C10-ObsStateDim2","DAE","C5","1","1","1","30","2","2","0.11777807027101515","4.975051427600883","0.184964582324028"
"S:30-OS:2-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","k2411jhr","C10-ObsStateDim2","DAE","C5","0","1","1","30","2","2","0.1179790422320366","4.975051427600883","0.18125714361667633"
"S:30-OS:1-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","tvpcs6mm","C10-ObsStateDim2","DAE","C5","2","1","1","30","1","2","0.10374309122562408","4.975051427600883","0.15310026705265045"
"S:30-OS:1-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","ug78tqu2","C10-ObsStateDim2","DAE","C5","3","1","1","30","1","2","0.1058618500828743","4.975051427600883","0.1579941064119339"
"S:30-OS:1-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","vejjzeux","C10-ObsStateDim2","DAE","C5","0","1","1","30","1","2","0.10133791714906693","4.975051427600883","0.14991213381290436"
"S:30-OS:1-H:2-G:C5-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","xt7z01qu","C10-ObsStateDim2","DAE","C5","1","1","1","30","1","2","0.1014409363269806","4.975051427600883","0.1466292291879654"
"S:30-OS:3-H:2-G:C10-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","ifmvx8fg","C10-ObsStateDim2","DAE","C10","3","1","1","30","3","2","0.11835254728794098","5.145943980900745","0.1829785853624344"
"S:30-OS:2-H:2-G:C10-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","wr2vhf5b","C10-ObsStateDim2","DAE","C10","3","1","1","30","2","2","0.10248194634914398","5.145943980900745","0.1522781401872635"
"S:30-OS:3-H:2-G:C10-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","rtni2oap","C10-ObsStateDim2","DAE","C10","2","1","1","30","3","2","0.11579840630292892","5.145943980900745","0.18485379219055176"
"S:30-OS:2-H:2-G:C10-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","3ukyvli0","C10-ObsStateDim2","DAE","C10","2","1","1","30","2","2","0.10826480388641356","5.145943980900745","0.1686391532421112"
"S:30-OS:4-H:2-G:C10-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","i1iyuqj2","C10-ObsStateDim2","DAE","C10","2","1","1","30","4","2","0.12262676656246184","5.145943980900745","0.18818502128124237"
"S:30-OS:4-H:2-G:C10-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","of3kktq3","C10-ObsStateDim2","DAE","C10","1","1","1","30","4","2","0.11863582581281662","5.145943980900745","0.1774042248725891"
"S:30-OS:4-H:2-G:C10-N:2_DAE-Obs_w:1.0-Orth_w:0.0-Act:ELU-B:True-BN:False-LR:0.001-L:5-128_system.n_constraints=1 system.train_ratio=1.0","d4dwyy1o","C10-ObsStateDim2","DAE","C10","3","1","1","30","4","2","0.12405281513929368","5.145943980900745","0.20367392897605896"
