"Name","State","Notes","Runtime","Created","Updated","End Time","batch_size","device","exp_name","lr","max_epochs","model.activation","model.augment","model.aux_obs_space","model.batch_norm","model.batch_size","model.bias","model.ck_w","model.constant_function","model.corr_w","model.equivariant","model.lr","model.max_ck_window_length","model.name","model.num_hidden_neurons","model.num_hidden_units","model.num_layers","model.obs_pred_w","model.orth_w","model.state_dependent_obs_dyn","model.summary","model.use_spectral_score","num_workers","seed","system.action_obs","system.data_path","system.dynamic_mode","system.eval_pred_horizon","system.frames_per_state","system.name","system.obs_state_dim","system.pred_horizon","system.state_dim","system.state_obs","system.summary","model.explicit_transfer_op","system.test_pred_horizon","system.early_stop_epochs","system.max_epochs","system.obs_state_ratio","system.standardize","system.train_ratio","system.subgroup_id","system.group","system.terrain","ck_reg/test","ck_reg/train","ck_reg/val","corr_score/test","corr_score/train","corr_score/val","cov_cond_num/test","cov_cond_num/train","cov_cond_num/val","epoch","inverse_projector_cond_num/","inverse_projector_error/","inverse_projector_rank/","loss/test","loss/train","loss/val","obs_pred_loss/test","obs_pred_loss/train","obs_pred_loss/val","obs_pred_loss_t/test","orth_reg/test","orth_reg/train","orth_reg/val","rank_obs_state/","solution_op_cond_num/","solution_op_error/","solution_op_rank/","spectral_score/test","spectral_score/train","spectral_score/val","state_rec_loss/test","state_rec_loss/train","state_rec_loss/val","state_rec_loss_t/test","time","time_per_epoch","trainer/global_step","state_pred_loss/test","state_pred_loss/train","state_pred_loss/val","state_pred_loss_t/test"
"S:forward_minus_0_4-OS:3-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-k4","finished","-","1200","2023-11-24T20:15:40.000Z","2023-11-24T20:35:40.000Z","2023-11-24T20:35:40.000Z","512","3","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","200","","","","4.345971584320068","1.6673846244812012","5.118633270263672","0.13744886219501495","0.1056528240442276","0.12334533780813216","0.21024024486541748","","","","","","","","","","","1.73356831073761","0.5619081258773804","2.2275264263153076","2.4310152530670166","0.3","7.949348926544189","5000","2.4110219478607178","0.9224805235862732","2.7290475368499756","3.121081829071045"
"S:forward_minus_0_4-OS:3-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","1193","2023-11-24T20:15:37.000Z","2023-11-24T20:35:30.000Z","2023-11-24T20:35:30.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","3.5695316791534424","2.820115566253662","3.7200405597686768","0.17845992743968964","0.106982484459877","0.12545818090438843","0.23099306225776672","","","","","","","","","","","1.1884931325912476","1.1543240547180176","1.5750278234481812","0.8574610948562622","0.3","8.176292419433594","5000","2.0643603801727295","1.480492353439331","1.9215357303619385","3.1155550479888916"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","1165","2023-11-24T20:14:54.000Z","2023-11-24T20:34:19.000Z","2023-11-24T20:34:19.000Z","512","0","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","false","0.001","","DAE","","256","5","1","0","","DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","11.858441352844238","0.6295130252838135","12.048789978027344","0.4212709665298462","0.04353459179401398","0.36677348613739014","0.5045787692070007","","","","","","","","","","","5.246615409851074","0.19354099035263064","5.509832382202148","6.331777572631836","0.3","7.952387809753418","5000","5.819828510284424","0.3489029109477997","5.858235836029053","6.382175445556641"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-c2","finished","-","752","2023-11-24T20:14:20.000Z","2023-11-24T20:26:52.000Z","2023-11-24T20:26:52.000Z","512","2","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","(2, (None, 1))","C2","flat","","","","","","","","","","200","","","","11.158421516418455","0.7675600051879883","10.470239639282228","0.3735387921333313","0.051911886781454086","0.2435370236635208","0.49206408858299255","","","","","","","","","","","4.9854326248168945","0.29732948541641235","4.942693710327148","6.085727691650391","0.3","4.816308975219727","3200","5.4759674072265625","0.36640676856040955","5.091542720794678","6.328956127166748"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-c2","finished","-","736","2023-11-24T20:13:57.000Z","2023-11-24T20:26:13.000Z","2023-11-24T20:26:13.000Z","512","2","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","(2, (None, 1))","C2","flat","","","","","","","","","","200","","","","11.36212158203125","0.5952644348144531","10.641640663146973","0.365165114402771","0.0535161979496479","0.27863043546676636","0.4637879729270935","","","","","","","","","","","5.105508327484131","0.19471842050552368","4.961020469665527","6.208547592163086","0.3","4.638123989105225","3200","5.5810675621032715","0.29351362586021423","5.174448013305664","6.648787975311279"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah","finished","-","747","2023-11-24T20:12:39.000Z","2023-11-24T20:25:06.000Z","2023-11-24T20:25:06.000Z","512","0","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","false","0.001","","DAE","","256","5","1","0","","DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","","K4xC2","flat","","","","","","","","","","200","","","","12.629170417785645","0.24446949362754825","11.815343856811523","0.6697559356689453","0.024665530771017075","0.5513005256652832","0.7144231200218201","","","","","","","","","","","5.383704662322998","0.08606273680925369","5.2379021644592285","6.532397270202637","0.3","4.947893142700195","3200","5.958790302276611","0.10907568037509918","5.526534557342529","7.00425910949707"
"S:forward_minus_0_4-OS:3-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-c2","finished","-","1257","2023-11-24T20:12:37.000Z","2023-11-24T20:33:34.000Z","2023-11-24T20:33:34.000Z","512","5","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","80","","","","9.04806423187256","0.769658088684082","9.119327545166016","1.6022800207138062","0.32072606682777405","1.1751306056976318","2.052886962890625","","","","","","","","","","","3.932326078414917","0.2412748485803604","4.115865230560303","4.977396488189697","0.3","18.446672439575195","2000","4.886689186096191","0.4728318452835083","4.842673301696777","5.981740474700928"
"S:forward_minus_0_4-OS:2-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","2020","2023-11-24T20:11:42.000Z","2023-11-24T20:45:22.000Z","2023-11-24T20:45:22.000Z","512","4","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:2-H:30-EH:30","","100","30","200","2","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","1.3368674516677856","0.8451167941093445","1.2383294105529783","0.4110482335090637","0.2834021747112274","0.3225058913230896","0.5286669135093689","","","","","","","","","","","0.2572885751724243","0.17026805877685547","0.3554937541484833","0.19870597124099731","0.3","12.272531509399414","5000","1.0203717947006226","0.6347696185112","0.841093897819519","1.433480978012085"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah","finished","-","736","2023-11-24T20:10:20.000Z","2023-11-24T20:22:36.000Z","2023-11-24T20:22:36.000Z","512","0","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","false","0.001","","DAE","","256","5","1","0","","DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","","K4xC2","flat","","","","","","","","","","200","","","","13.106595993041992","0.30727773904800415","12.469596862792969","0.6862673163414001","0.028322093188762665","0.5397564768791199","0.9886742830276488","","","","","","","","","","","5.740713119506836","0.1088043749332428","5.670937538146973","7.196330547332764","0.3","4.729734420776367","3200","6.064474105834961","0.14182919263839722","5.7811713218688965","6.987118244171143"
"S:forward_minus_0_4-OS:2-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","1985","2023-11-24T20:09:26.000Z","2023-11-24T20:42:31.000Z","2023-11-24T20:42:31.000Z","512","4","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:2-H:30-EH:30","","100","30","200","2","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","1.39263916015625","0.813595712184906","1.207638144493103","0.4532528817653656","0.290808767080307","0.3469030559062958","0.5852267146110535","","","","","","","","","","","0.2199590504169464","0.1714717298746109","0.3248836100101471","0.17637769877910614","0.3","12.404372215270996","5000","1.1078161001205444","0.6009974479675293","0.8362404108047485","1.7155333757400513"
"S:forward_minus_0_4-OS:3-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","1184","2023-11-24T20:09:23.000Z","2023-11-24T20:29:07.000Z","2023-11-24T20:29:07.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","3.239511489868164","3.0158164501190186","3.219714403152466","0.22013920545578003","0.09814824163913728","0.16042757034301758","0.2421264350414276","","","","","","","","","","","0.980376660823822","1.1988918781280518","1.2844632863998413","0.9714625477790833","0.3","7.915360927581787","5000","1.878191351890564","1.6469268798828125","1.66401469707489","2.5249080657958984"
"S:forward_minus_0_4-OS:3-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-c2","finished","-","1492","2023-11-24T20:08:43.000Z","2023-11-24T20:33:35.000Z","2023-11-24T20:33:35.000Z","512","5","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(2, (None, 1))","C2","flat","","","","","","","","","","150","","","","9.557231903076172","0.25909730792045593","8.904279708862305","1.5222859382629397","0.11226888000965118","0.992741584777832","1.8615820407867432","","","","","","","","","","","4.273846626281738","0.10258928686380386","4.177786827087402","5.088571548461914","0.3","11.220170974731444","2400","5.058801651000977","0.13706248998641968","4.596951961517334","5.678214073181152"
"S:forward_minus_0_4-OS:3-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah","finished","-","743","2023-11-24T20:08:20.000Z","2023-11-24T20:20:43.000Z","2023-11-24T20:20:43.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","","K4xC2","flat","","","","","","","","","","200","","","","3.48575210571289","1.4242583513259888","1.5975295305252075","0.24553702771663663","0.11929631233215332","0.11694459617137908","0.28927621245384216","","","","","","","","","","","0.9357045888900756","0.533831775188446","0.6340969800949097","0.6075490713119507","0.3","5.180105209350586","3200","2.1123743057250977","0.6837992668151855","0.7586830854415894","3.004058837890625"
"S:forward_minus_0_4-OS:2-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-k4","finished","-","1909","2023-11-24T20:06:43.000Z","2023-11-24T20:38:32.000Z","2023-11-24T20:38:32.000Z","512","6","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:2-H:30-EH:30","","100","30","200","2","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","200","","","","2.621917486190796","0.6850791573524475","2.699404001235962","0.7058289051055908","0.2519918978214264","0.5715769529342651","0.9968861937522888","","","","","","","","","","","0.7377919554710388","0.1855119913816452","0.9236798286437988","1.0413362979888916","0.3","11.439004898071287","5000","1.812440276145935","0.4639301598072052","1.7289040088653564","2.4112250804901123"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-c2","finished","-","750","2023-11-24T20:06:11.000Z","2023-11-24T20:18:41.000Z","2023-11-24T20:18:41.000Z","512","2","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","(2, (None, 1))","C2","flat","","","","","","","","","","200","","","","11.233800888061523","0.6901409029960632","10.558199882507324","0.3528364896774292","0.05288571119308472","0.27261102199554443","0.4599241614341736","","","","","","","","","","","4.993368625640869","0.2407114952802658","4.8966593742370605","5.967672824859619","0.3","5.065876007080078","3200","5.583747386932373","0.3436580002307892","5.163296222686768","6.548253059387207"
"S:forward_minus_0_4-OS:2-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-k4","finished","-","1923","2023-11-24T20:05:58.000Z","2023-11-24T20:38:01.000Z","2023-11-24T20:38:01.000Z","512","6","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:2-H:30-EH:30","","100","30","200","2","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","200","","","","2.9178504943847656","0.6241087317466736","3.0100247859954834","0.8831626176834106","0.2510369122028351","0.6764603853225708","1.393140196800232","","","","","","","","","","","0.8740456104278564","0.16536636650562286","1.1062475442886353","1.3008359670639038","0.3","11.668563842773438","5000","1.9480113983154297","0.42324042320251465","1.8474152088165283","2.8584697246551514"
"S:forward_minus_0_4-OS:3-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-k4","finished","-","1169","2023-11-24T20:05:54.000Z","2023-11-24T20:25:23.000Z","2023-11-24T20:25:23.000Z","512","3","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","200","","","","4.424317359924316","2.6571242809295654","5.259796142578125","0.1410686820745468","0.13523218035697937","0.12963926792144775","0.21214501559734344","","","","","","","","","","","1.7296521663665771","0.9318528771400452","2.2473835945129395","2.409804105758667","0.3","7.752707481384277","5000","2.486018419265747","1.4910422563552856","2.8384876251220703","3.072164535522461"
"S:forward_minus_0_4-OS:3-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-c2","finished","-","719","2023-11-24T20:04:18.000Z","2023-11-24T20:16:17.000Z","2023-11-24T20:16:17.000Z","512","5","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(2, (None, 1))","C2","flat","","","","","","","","","","70","","","","9.697962760925291","0.4363733232021332","9.01555347442627","2.0667755603790283","0.17058312892913818","1.1108638048171997","2.100094795227051","","","","","","","","","","","4.335982322692871","0.15588171780109406","4.295555591583252","5.109304904937744","0.3","12.355649948120115","1120","5.042745590209961","0.2509457468986511","4.577184677124023","5.508555889129639"
"S:forward_minus_0_4-OS:3-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-k4","finished","-","739","2023-11-24T20:03:35.000Z","2023-11-24T20:15:54.000Z","2023-11-24T20:15:54.000Z","512","3","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(1, (0, 2))","K4","flat","","","","","","","","","","200","","","","5.409615993499756","1.3048306703567505","4.401837348937988","0.21891504526138303","0.09806852787733078","0.14029157161712646","0.2532814145088196","","","","","","","","","","","2.1473612785339355","0.5140311121940613","1.9740636348724363","3.4278876781463623","0.3","4.688457489013672","3200","2.938340663909912","0.6209399104118347","2.2375991344451904","4.03829288482666"
"S:forward_minus_0_4-OS:3-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-k4","finished","-","742","2023-11-24T20:03:15.000Z","2023-11-24T20:15:37.000Z","2023-11-24T20:15:37.000Z","512","3","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(1, (0, 2))","K4","flat","","","","","","","","","","196","","","","5.607306003570557","2.003939151763916","4.537148952484131","0.24552807211875916","0.09747157990932465","0.1397671103477478","0.26927435398101807","","","","","","","","","","","2.188966751098633","0.7934368252754211","2.039905309677124","2.1380772590637207","0.3","5.287353992462158","3136","3.044835090637207","1.0416767597198486","2.306443929672241","3.0732643604278564"
"S:forward_minus_0_4-OS:3-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah","finished","-","752","2023-11-24T20:03:03.000Z","2023-11-24T20:15:35.000Z","2023-11-24T20:15:35.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","","K4xC2","flat","","","","","","","","","","200","","","","3.696019172668457","2.0478155612945557","2.073513984680176","0.2556402385234833","0.13986846804618835","0.12947680056095123","0.3438873291015625","","","","","","","","","","","0.9569604992866516","0.7009890675544739","0.845986008644104","0.6364158391952515","0.3","4.815959930419922","3200","2.282707691192627","1.104567289352417","0.9990004301071168","3.218409776687622"
